date_key,year,quarter,quarter_name,month,month_name,year_month,year_quarter,week_of_year,day_of_week,is_weekend,is_month_end
2023-05-02,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,18,1,0,0
2023-05-03,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,18,2,0,0
2023-05-04,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,18,3,0,0
2023-05-05,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,18,4,0,0
2023-05-06,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,18,5,1,0
2023-05-07,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,18,6,1,0
2023-05-08,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,19,0,0,0
2023-05-09,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,19,1,0,0
2023-05-10,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,19,2,0,0
2023-05-11,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,19,3,0,0
2023-05-12,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,19,4,0,0
2023-05-13,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,19,5,1,0
2023-05-14,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,19,6,1,0
2023-05-15,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,20,0,0,0
2023-05-16,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,20,1,0,0
2023-05-17,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,20,2,0,0
2023-05-18,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,20,3,0,0
2023-05-19,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,20,4,0,0
2023-05-20,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,20,5,1,0
2023-05-21,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,20,6,1,0
2023-05-22,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,21,0,0,0
2023-05-23,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,21,1,0,0
2023-05-24,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,21,2,0,0
2023-05-25,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,21,3,0,0
2023-05-26,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,21,4,0,0
2023-05-27,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,21,5,1,0
2023-05-28,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,21,6,1,0
2023-05-29,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,22,0,0,0
2023-05-30,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,22,1,0,0
2023-05-31,2023,2,Q2,5,Tháng 5,2023-05,2023Q2,22,2,0,1
2023-06-01,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,22,3,0,0
2023-06-02,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,22,4,0,0
2023-06-03,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,22,5,1,0
2023-06-04,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,22,6,1,0
2023-06-05,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,23,0,0,0
2023-06-06,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,23,1,0,0
2023-06-07,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,23,2,0,0
2023-06-08,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,23,3,0,0
2023-06-09,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,23,4,0,0
2023-06-10,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,23,5,1,0
2023-06-11,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,23,6,1,0
2023-06-12,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,24,0,0,0
2023-06-13,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,24,1,0,0
2023-06-14,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,24,2,0,0
2023-06-15,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,24,3,0,0
2023-06-16,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,24,4,0,0
2023-06-17,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,24,5,1,0
2023-06-18,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,24,6,1,0
2023-06-19,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,25,0,0,0
2023-06-20,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,25,1,0,0
2023-06-21,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,25,2,0,0
2023-06-22,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,25,3,0,0
2023-06-23,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,25,4,0,0
2023-06-24,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,25,5,1,0
2023-06-25,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,25,6,1,0
2023-06-26,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,26,0,0,0
2023-06-27,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,26,1,0,0
2023-06-28,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,26,2,0,0
2023-06-29,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,26,3,0,0
2023-06-30,2023,2,Q2,6,Tháng 6,2023-06,2023Q2,26,4,0,1
2023-07-01,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,26,5,1,0
2023-07-02,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,26,6,1,0
2023-07-03,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,27,0,0,0
2023-07-04,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,27,1,0,0
2023-07-05,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,27,2,0,0
2023-07-06,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,27,3,0,0
2023-07-07,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,27,4,0,0
2023-07-08,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,27,5,1,0
2023-07-09,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,27,6,1,0
2023-07-10,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,28,0,0,0
2023-07-11,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,28,1,0,0
2023-07-12,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,28,2,0,0
2023-07-13,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,28,3,0,0
2023-07-14,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,28,4,0,0
2023-07-15,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,28,5,1,0
2023-07-16,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,28,6,1,0
2023-07-17,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,29,0,0,0
2023-07-18,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,29,1,0,0
2023-07-19,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,29,2,0,0
2023-07-20,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,29,3,0,0
2023-07-21,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,29,4,0,0
2023-07-22,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,29,5,1,0
2023-07-23,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,29,6,1,0
2023-07-24,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,30,0,0,0
2023-07-25,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,30,1,0,0
2023-07-26,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,30,2,0,0
2023-07-27,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,30,3,0,0
2023-07-28,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,30,4,0,0
2023-07-29,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,30,5,1,0
2023-07-30,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,30,6,1,0
2023-07-31,2023,3,Q3,7,Tháng 7,2023-07,2023Q3,31,0,0,1
2023-08-01,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,31,1,0,0
2023-08-02,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,31,2,0,0
2023-08-03,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,31,3,0,0
2023-08-04,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,31,4,0,0
2023-08-05,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,31,5,1,0
2023-08-06,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,31,6,1,0
2023-08-07,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,32,0,0,0
2023-08-08,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,32,1,0,0
2023-08-09,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,32,2,0,0
2023-08-10,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,32,3,0,0
2023-08-11,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,32,4,0,0
2023-08-12,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,32,5,1,0
2023-08-13,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,32,6,1,0
2023-08-14,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,33,0,0,0
2023-08-15,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,33,1,0,0
2023-08-16,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,33,2,0,0
2023-08-17,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,33,3,0,0
2023-08-18,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,33,4,0,0
2023-08-19,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,33,5,1,0
2023-08-20,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,33,6,1,0
2023-08-21,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,34,0,0,0
2023-08-22,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,34,1,0,0
2023-08-23,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,34,2,0,0
2023-08-24,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,34,3,0,0
2023-08-25,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,34,4,0,0
2023-08-26,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,34,5,1,0
2023-08-27,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,34,6,1,0
2023-08-28,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,35,0,0,0
2023-08-29,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,35,1,0,0
2023-08-30,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,35,2,0,0
2023-08-31,2023,3,Q3,8,Tháng 8,2023-08,2023Q3,35,3,0,1
2023-09-01,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,35,4,0,0
2023-09-02,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,35,5,1,0
2023-09-03,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,35,6,1,0
2023-09-04,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,36,0,0,0
2023-09-05,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,36,1,0,0
2023-09-06,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,36,2,0,0
2023-09-07,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,36,3,0,0
2023-09-08,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,36,4,0,0
2023-09-09,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,36,5,1,0
2023-09-10,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,36,6,1,0
2023-09-11,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,37,0,0,0
2023-09-12,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,37,1,0,0
2023-09-13,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,37,2,0,0
2023-09-14,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,37,3,0,0
2023-09-15,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,37,4,0,0
2023-09-16,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,37,5,1,0
2023-09-17,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,37,6,1,0
2023-09-18,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,38,0,0,0
2023-09-19,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,38,1,0,0
2023-09-20,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,38,2,0,0
2023-09-21,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,38,3,0,0
2023-09-22,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,38,4,0,0
2023-09-23,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,38,5,1,0
2023-09-24,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,38,6,1,0
2023-09-25,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,39,0,0,0
2023-09-26,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,39,1,0,0
2023-09-27,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,39,2,0,0
2023-09-28,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,39,3,0,0
2023-09-29,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,39,4,0,0
2023-09-30,2023,3,Q3,9,Tháng 9,2023-09,2023Q3,39,5,1,1
2023-10-01,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,39,6,1,0
2023-10-02,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,40,0,0,0
2023-10-03,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,40,1,0,0
2023-10-04,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,40,2,0,0
2023-10-05,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,40,3,0,0
2023-10-06,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,40,4,0,0
2023-10-07,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,40,5,1,0
2023-10-08,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,40,6,1,0
2023-10-09,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,41,0,0,0
2023-10-10,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,41,1,0,0
2023-10-11,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,41,2,0,0
2023-10-12,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,41,3,0,0
2023-10-13,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,41,4,0,0
2023-10-14,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,41,5,1,0
2023-10-15,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,41,6,1,0
2023-10-16,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,42,0,0,0
2023-10-17,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,42,1,0,0
2023-10-18,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,42,2,0,0
2023-10-19,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,42,3,0,0
2023-10-20,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,42,4,0,0
2023-10-21,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,42,5,1,0
2023-10-22,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,42,6,1,0
2023-10-23,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,43,0,0,0
2023-10-24,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,43,1,0,0
2023-10-25,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,43,2,0,0
2023-10-26,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,43,3,0,0
2023-10-27,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,43,4,0,0
2023-10-28,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,43,5,1,0
2023-10-29,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,43,6,1,0
2023-10-30,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,44,0,0,0
2023-10-31,2023,4,Q4,10,Tháng 10,2023-10,2023Q4,44,1,0,1
2023-11-01,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,44,2,0,0
2023-11-02,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,44,3,0,0
2023-11-03,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,44,4,0,0
2023-11-04,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,44,5,1,0
2023-11-05,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,44,6,1,0
2023-11-06,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,45,0,0,0
2023-11-07,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,45,1,0,0
2023-11-08,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,45,2,0,0
2023-11-09,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,45,3,0,0
2023-11-10,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,45,4,0,0
2023-11-11,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,45,5,1,0
2023-11-12,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,45,6,1,0
2023-11-13,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,46,0,0,0
2023-11-14,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,46,1,0,0
2023-11-15,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,46,2,0,0
2023-11-16,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,46,3,0,0
2023-11-17,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,46,4,0,0
2023-11-18,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,46,5,1,0
2023-11-19,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,46,6,1,0
2023-11-20,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,47,0,0,0
2023-11-21,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,47,1,0,0
2023-11-22,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,47,2,0,0
2023-11-23,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,47,3,0,0
2023-11-24,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,47,4,0,0
2023-11-25,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,47,5,1,0
2023-11-26,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,47,6,1,0
2023-11-27,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,48,0,0,0
2023-11-28,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,48,1,0,0
2023-11-29,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,48,2,0,0
2023-11-30,2023,4,Q4,11,Tháng 11,2023-11,2023Q4,48,3,0,1
2023-12-01,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,48,4,0,0
2023-12-02,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,48,5,1,0
2023-12-03,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,48,6,1,0
2023-12-04,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,49,0,0,0
2023-12-05,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,49,1,0,0
2023-12-06,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,49,2,0,0
2023-12-07,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,49,3,0,0
2023-12-08,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,49,4,0,0
2023-12-09,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,49,5,1,0
2023-12-10,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,49,6,1,0
2023-12-11,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,50,0,0,0
2023-12-12,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,50,1,0,0
2023-12-13,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,50,2,0,0
2023-12-14,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,50,3,0,0
2023-12-15,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,50,4,0,0
2023-12-16,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,50,5,1,0
2023-12-17,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,50,6,1,0
2023-12-18,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,51,0,0,0
2023-12-19,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,51,1,0,0
2023-12-20,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,51,2,0,0
2023-12-21,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,51,3,0,0
2023-12-22,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,51,4,0,0
2023-12-23,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,51,5,1,0
2023-12-24,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,51,6,1,0
2023-12-25,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,52,0,0,0
2023-12-26,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,52,1,0,0
2023-12-27,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,52,2,0,0
2023-12-28,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,52,3,0,0
2023-12-29,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,52,4,0,0
2023-12-30,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,52,5,1,0
2023-12-31,2023,4,Q4,12,Tháng 12,2023-12,2023Q4,52,6,1,1
2024-01-01,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,1,0,0,0
2024-01-02,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,1,1,0,0
2024-01-03,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,1,2,0,0
2024-01-04,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,1,3,0,0
2024-01-05,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,1,4,0,0
2024-01-06,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,1,5,1,0
2024-01-07,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,1,6,1,0
2024-01-08,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,2,0,0,0
2024-01-09,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,2,1,0,0
2024-01-10,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,2,2,0,0
2024-01-11,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,2,3,0,0
2024-01-12,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,2,4,0,0
2024-01-13,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,2,5,1,0
2024-01-14,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,2,6,1,0
2024-01-15,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,3,0,0,0
2024-01-16,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,3,1,0,0
2024-01-17,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,3,2,0,0
2024-01-18,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,3,3,0,0
2024-01-19,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,3,4,0,0
2024-01-20,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,3,5,1,0
2024-01-21,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,3,6,1,0
2024-01-22,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,4,0,0,0
2024-01-23,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,4,1,0,0
2024-01-24,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,4,2,0,0
2024-01-25,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,4,3,0,0
2024-01-26,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,4,4,0,0
2024-01-27,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,4,5,1,0
2024-01-28,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,4,6,1,0
2024-01-29,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,5,0,0,0
2024-01-30,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,5,1,0,0
2024-01-31,2024,1,Q1,1,Tháng 1,2024-01,2024Q1,5,2,0,1
2024-02-01,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,5,3,0,0
2024-02-02,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,5,4,0,0
2024-02-03,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,5,5,1,0
2024-02-04,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,5,6,1,0
2024-02-05,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,6,0,0,0
2024-02-06,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,6,1,0,0
2024-02-07,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,6,2,0,0
2024-02-08,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,6,3,0,0
2024-02-09,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,6,4,0,0
2024-02-10,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,6,5,1,0
2024-02-11,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,6,6,1,0
2024-02-12,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,7,0,0,0
2024-02-13,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,7,1,0,0
2024-02-14,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,7,2,0,0
2024-02-15,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,7,3,0,0
2024-02-16,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,7,4,0,0
2024-02-17,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,7,5,1,0
2024-02-18,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,7,6,1,0
2024-02-19,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,8,0,0,0
2024-02-20,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,8,1,0,0
2024-02-21,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,8,2,0,0
2024-02-22,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,8,3,0,0
2024-02-23,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,8,4,0,0
2024-02-24,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,8,5,1,0
2024-02-25,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,8,6,1,0
2024-02-26,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,9,0,0,0
2024-02-27,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,9,1,0,0
2024-02-28,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,9,2,0,0
2024-02-29,2024,1,Q1,2,Tháng 2,2024-02,2024Q1,9,3,0,1
2024-03-01,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,9,4,0,0
2024-03-02,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,9,5,1,0
2024-03-03,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,9,6,1,0
2024-03-04,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,10,0,0,0
2024-03-05,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,10,1,0,0
2024-03-06,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,10,2,0,0
2024-03-07,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,10,3,0,0
2024-03-08,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,10,4,0,0
2024-03-09,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,10,5,1,0
2024-03-10,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,10,6,1,0
2024-03-11,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,11,0,0,0
2024-03-12,2024,1,Q1,3,Tháng 3,2024-03,2024Q1,11,1,0,0
